index_date,eth_usd_observed,eth_usd_fitted,eth_usd_predicted,std_error,ci_95_lower,ci_95_upper
2022-05-25,1944.827880859375,1894.0381019293466,,,,
2022-05-26,1803.913330078125,1913.2158472631158,,,,
2022-05-27,1724.9228515625,1702.7488709862077,,,,
2022-05-28,1757.9417724609375,1808.272357237487,,,,
2022-05-29,1812.031005859375,1856.1095966030114,,,,
2022-05-30,1996.4412841796875,1786.399074004978,,,,
2022-05-31,1942.3280029296875,1968.289401898036,,,,
2022-06-01,1823.5693359375,1811.983465628048,,,,
2022-06-02,1834.1505126953125,1867.8424620152002,,,,
2022-06-03,1775.07861328125,1772.468273829226,,,,
2022-06-04,1801.6094970703125,1786.7946937880793,,,,
2022-06-05,1805.2049560546875,1829.0290311987358,,,,
2022-06-06,1859.2896728515625,1895.4890543308845,,,,
2022-06-07,1814.04833984375,1792.8940663411522,,,,
2022-06-08,1793.572265625,1789.5388380158997,,,,
2022-06-09,1789.8260498046875,1779.3478917236725,,,,
2022-06-10,1665.042236328125,1649.6236345278207,,,,
2022-06-11,1529.6634521484375,1620.2566270386667,,,,
2022-06-12,1445.216552734375,1561.1871404459719,,,,
2022-06-13,1204.582763671875,1458.0950216949807,,,,
2022-06-14,1211.662841796875,1229.1077396801372,,,,
2022-06-15,1233.2064208984375,1132.787189703042,,,,
2022-06-16,1067.730712890625,1249.6041163117723,,,,
2022-06-17,1086.519287109375,996.3705388496978,,,,
2022-06-18,993.6367797851562,945.0166969753808,,,,
2022-06-19,1127.656494140625,1064.0733980836749,,,,
2022-06-20,1127.6424560546875,1066.9552986794104,,,,
2022-06-21,1124.8245849609375,1148.859260531992,,,,
2022-06-22,1051.421875,1024.6161145557319,,,,
2022-06-23,1143.38671875,980.5408279486603,,,,
2022-06-24,1226.8447265625,1200.2554510586701,,,,
2022-06-25,1243.4468994140625,1171.9077656209647,,,,
2022-06-26,1199.8316650390625,1208.1977143324723,,,,
2022-06-27,1193.6806640625,1094.0647866429708,,,,
2022-06-28,1144.5792236328125,1190.1260502217383,,,,
2022-06-29,1098.94384765625,1139.575877889437,,,,
2022-06-30,1067.298828125,999.9500257543959,,,,
2022-07-01,1059.767333984375,1153.7710630160216,,,,
2022-07-02,1066.5128173828125,1079.4121973517003,,,,
2022-07-03,1073.7669677734375,1043.4423252929014,,,,
2022-07-04,1151.05908203125,1097.826467891009,,,,
2022-07-05,1134.541015625,1128.3536444190656,,,,
2022-07-06,1186.9739990234375,1158.511460530107,,,,
2022-07-07,1237.5933837890625,1208.303388089046,,,,
2022-07-08,1222.5062255859375,1207.8679208880983,,,,
2022-07-09,1216.978271484375,1254.676343396948,,,,
2022-07-10,1168.401611328125,1194.9775154458957,,,,
2022-07-11,1097.236572265625,1182.962561166531,,,,
2022-07-12,1038.191650390625,1062.9802620156324,,,,
2022-07-13,1113.587158203125,1070.633777474601,,,,
2022-07-14,1191.5262451171875,1156.490792675255,,,,
2022-07-15,1233.129150390625,1187.1658591859673,,,,
2022-07-16,1352.62646484375,1254.6717647963146,,,,
2022-07-17,1338.6357421875,1333.3613877631326,,,,
2022-07-18,1578.7178955078125,1430.2244057765554,,,,
2022-07-19,1542.9752197265625,1510.4683203666964,,,,
2022-07-20,1520.20068359375,1587.5095944909401,,,,
2022-07-21,1576.74951171875,1558.6489393381771,,,,
2022-07-22,1537.4051513671875,1616.648055818577,,,,
2022-07-23,1549.2974853515625,1579.4566098289622,,,,
2022-07-24,1599.4766845703125,1567.5065166089205,,,,
2022-07-25,1445.3834228515625,1558.73625194846,,,,
2022-07-26,1441.8067626953125,1411.0332640085505,,,,
2022-07-27,1636.232666015625,1610.9489063553522,,,,
2022-07-28,1725.4681396484375,1721.1063320057492,,,,
2022-07-29,1727.406982421875,1601.1131958280719,,,,
2022-07-30,1695.969482421875,1806.5255282211651,,,,
2022-07-31,1681.517333984375,1763.9581904374538,,,,
2022-08-01,1635.19580078125,1677.0315535228274,,,,
2022-08-02,1632.9454345703125,1625.8900946188828,,,,
2022-08-03,1618.87451171875,1674.5833118402402,,,,
2022-08-04,1608.205810546875,1685.8531344281175,,,,
2022-08-05,1732.254638671875,1654.7659843625695,,,,
2022-08-06,1691.6580810546875,1712.4396099061175,,,,
2022-08-07,1699.350830078125,1666.3903830506679,,,,
2022-08-08,1775.51611328125,1711.63176408093,,,,
2022-08-09,1703.0250244140625,1737.5680409951703,,,,
2022-08-10,1851.74267578125,1761.1560080835693,,,,
2022-08-11,1881.22412109375,1923.322642086128,,,,
2022-08-12,1957.2464599609373,1954.1034265332696,,,,
2022-08-13,1981.3365478515625,1952.4182147995125,,,,
2022-08-14,1936.802001953125,1939.8004346393614,,,,
2022-08-15,1904.2281494140625,1949.4335714664892,,,,
2022-08-16,1878.139404296875,1870.8967304681246,,,,
2022-08-17,1832.9996337890625,1934.2099342637448,,,,
2022-08-18,1847.0078125,1815.9638077246918,,,,
2022-08-19,1612.9873046875,1853.18573131294,,,,
2022-08-20,1577.0037841796875,1625.8346182961466,,,,
2022-08-21,1619.3189697265625,1618.4568453361358,,,,
2022-08-22,1622.505859375,1573.9073329338003,,,,
2022-08-23,1662.7698974609375,1658.4893777370385,,,,
2022-08-24,1657.0592041015625,1684.8010100045794,,,,
2022-08-25,1696.45703125,1683.674638425178,,,,
2022-08-26,1507.7828369140625,1576.9159548109235,,,,
2022-08-27,1491.39501953125,1484.776527582271,,,,
2022-08-28,1430.54736328125,1508.7940494441452,,,,
2022-08-29,1553.037353515625,1486.9111985256966,,,,
2022-08-30,1523.8388671875,1520.3828959250825,,,,
2022-08-31,1553.6849365234375,1494.2980599214125,,,,
2022-09-01,1586.1767578125,1561.6944667646162,,,,
2022-09-02,1577.220458984375,1513.8695130169574,,,,
2022-09-03,1556.8726806640625,1520.3710515104801,,,,
2022-09-04,1577.6416015625,1507.2317424041726,,,,
2022-09-05,1617.1832275390625,1671.6783093835895,,,,
2022-09-06,1561.74853515625,1637.9334539427286,,,,
2022-09-07,1629.9063720703125,1517.1067038010833,,,,
2022-09-08,1635.34765625,1695.7178844745185,,,,
2022-09-09,1719.08544921875,1635.6999999664004,,,,
2022-09-10,1776.2037353515625,1708.7018711390251,,,,
2022-09-11,1761.800048828125,1695.1988624007015,,,,
2022-09-12,1713.7652587890625,1820.7602528317668,,,,
2022-09-13,1580.7879638671875,1670.519169261082,,,,
2022-09-14,1634.7550048828125,1649.121861030369,,,,
2022-09-15,1471.6934814453125,1609.3061904404924,,,,
2022-09-16,1432.44775390625,1447.0860862584857,,,,
2022-09-17,1469.74169921875,1504.5902816477492,,,,
2022-09-18,1335.3291015625,1452.931553796969,,,,
2022-09-19,1377.5413818359375,1316.4735181718265,,,,
2022-09-20,1324.38818359375,1295.4148897444575,,,,
2022-09-21,1252.6077880859375,1399.3990098164547,,,,
2022-09-22,1327.68017578125,1184.8271086442542,,,,
2022-09-23,1328.259521484375,1315.8700813517257,,,,
2022-09-24,1317.9932861328125,1398.0167988983078,,,,
2022-09-25,1294.216796875,1268.5523461758055,,,,
2022-09-26,1335.3201904296875,1291.8269502017376,,,,
2022-09-27,1330.127685546875,1275.7179683857464,,,,
2022-09-28,1337.410888671875,1279.3361336236262,,,,
2022-09-29,1335.65234375,1342.1602131153031,,,,
2022-09-30,1327.9786376953125,1370.27927306017,,,,
2022-10-01,,,1370.27927306017,119.01549092394478,1137.005151574178,1603.553394546162
2022-10-02,,,1506.3243829602357,154.77699647930842,1273.0583071469503,1739.590458773521
2022-10-03,,,1396.4061619674178,220.969039937225,1093.0488232326907,1699.763500702145
2022-10-04,,,1270.7856687115702,271.07449385140814,837.6943087362164,1703.877028686924
2022-10-05,,,1201.2562761550234,313.6124414447215,669.9600310788392,1732.5525212312077
2022-10-06,,,1222.7913811674796,350.72082954093287,608.1222908321488,1837.4604715028104
2022-10-07,,,1237.7082000343128,384.546067300929,550.3080055060728,1925.1083945625528
2022-10-08,,,1215.727219745707,442.1584185384182,462.03077743937047,1969.4236620520437
2022-10-09,,,1207.765584071474,488.8974567158235,341.151008274987,2074.380159867961
2022-10-10,,,1178.3985676871232,543.8145763186915,220.17716039087918,2136.6199749833672
2022-10-11,,,1215.0885020782484,593.8081977066414,149.23151822570458,2280.9454859307925
2022-10-12,,,1164.0690809418647,639.7824505794307,0.2263997122076944,2327.911762171522
2022-10-13,,,1216.799015520374,682.7795982941904,-37.15154555608706,2470.749576596835
2022-10-14,,,1207.8763232162635,723.1164107967275,-130.34709881907543,2546.099745251602
2022-10-15,,,1189.4678725216106,794.7322498841145,-227.81424926984596,2606.749994313067
2022-10-16,,,1181.506635528652,854.5076562422264,-376.1399515966989,2739.153222654003
2022-10-17,,,1134.337502429952,926.9990823712598,-540.4667283185447,2809.1417331784487
2022-10-18,,,1180.183263125058,993.9077288424861,-636.7015520242901,2997.0680782744057
2022-10-19,,,1121.3686074892717,1056.8802947612458,-826.654744998003,3069.3919599765463
2022-10-20,,,1164.5561882719715,1116.0196445979032,-906.8911254301468,3236.00350197409
2022-10-21,,,1170.7534641543664,1172.4462753554087,-1016.604845296715,3358.1117736054475
2022-10-22,,,1153.3901829096515,1250.9269286510598,-1144.5622905950806,3451.342656414384
2022-10-23,,,1149.3017457113217,1320.7901143171425,-1302.4699817360613,3601.0734731587045
2022-10-24,,,1114.0341706584718,1399.0483980134686,-1474.6668845396684,3702.735225856612
2022-10-25,,,1159.4496096353703,1473.2853487237624,-1582.634863099487,3901.534082370227
2022-10-26,,,1107.6716129576425,1543.8323356838757,-1779.9146094914659,3995.257835406751
2022-10-27,,,1159.1992619777227,1611.3988277483759,-1866.6565141310246,4185.05503808647
2022-10-28,,,1162.8143387642754,1676.1344716908688,-1995.4693283526035,4321.098005881155
2022-10-29,,,1147.2215529977443,1763.2564328000872,-2137.9416447624294,4432.384750757918
2022-10-30,,,1145.901688291526,1841.9180013329812,-2310.0174155052146,4601.820792088267
2022-10-31,,,1106.9545273227707,1929.6645046144656,-2503.138417765872,4717.047472411413
